Animal ID,Name,DateTime,MonthYear,Date of Birth,Outcome Type,Outcome Subtype,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color
A728447,,06/11/2016 03:21:00 PM,06/11/2016 03:21:00 PM,06/04/2013,Transfer,Partner,Cat,Intact Female,3 years,Domestic Shorthair Mix,Black Tabby
A668614,,12/09/2013 03:02:00 PM,12/09/2013 03:02:00 PM,12/05/2007,Transfer,Partner,Dog,Intact Female,6 years,Yorkshire Terrier Mix,Brown/Black
A743863,,02/25/2017 03:28:00 PM,02/25/2017 03:28:00 PM,02/16/2017,Transfer,Partner,Dog,Unknown,1 weeks,Great Pyrenees Mix,White
A725171,*Ralphie,05/24/2016 05:56:00 PM,05/24/2016 05:56:00 PM,03/15/2016,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Orange Tabby
A727450,*Berry,07/09/2016 05:44:00 PM,07/09/2016 05:44:00 PM,04/15/2016,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black
A711540,,09/13/2015 06:56:00 PM,09/13/2015 06:56:00 PM,09/08/2014,Adoption,,Dog,Spayed Female,1 year,Pomeranian Mix,Red/Tan
A697422,June,03/04/2015 11:19:00 AM,03/04/2015 11:19:00 AM,02/23/2012,Return to Owner,,Dog,Spayed Female,3 years,American Bulldog,White/Brown Brindle
A742992,*Gina,02/09/2017 12:00:00 AM,02/09/2017 12:00:00 AM,02/01/2015,Transfer,Partner,Dog,Intact Female,2 years,Australian Cattle Dog Mix,White/Tan
A734193,,09/03/2016 12:00:00 AM,09/03/2016 12:00:00 AM,09/03/2015,Euthanasia,Suffering,Other,Intact Female,1 year,Rabbit Sh Mix,Black
A760333,,10/20/2017 12:00:00 AM,10/20/2017 12:00:00 AM,10/16/2016,Transfer,Snr,Cat,Intact Male,1 year,Domestic Shorthair Mix,Orange Tabby/White
A746725,,04/08/2017 11:42:00 AM,04/08/2017 11:42:00 AM,03/17/2017,Euthanasia,Suffering,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Blue/White
A690543,*Scarlet,01/05/2017 07:25:00 PM,01/05/2017 07:25:00 PM,10/22/2013,Return to Owner,,Dog,Spayed Female,3 years,Pit Bull Mix,Chocolate/White
A680813,Goliath,06/09/2014 01:19:00 PM,06/09/2014 01:19:00 PM,06/08/2011,Return to Owner,,Dog,Neutered Male,3 years,Labrador Retriever/American Bulldog,Black/White
A711613,Lola,01/17/2016 12:23:00 PM,01/17/2016 12:23:00 PM,03/10/2014,Transfer,Partner,Dog,Spayed Female,1 year,Beauceron Mix,Black/Tan
A712187,*Schubert,09/27/2015 04:11:00 PM,09/27/2015 04:11:00 PM,06/30/2015,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby/White
A742572,Hanna,02/03/2017 11:01:00 AM,02/03/2017 11:01:00 AM,01/24/2015,Return to Owner,,Dog,Spayed Female,2 years,Australian Cattle Dog Mix,Blue
A682608,,08/01/2014 04:30:00 PM,08/01/2014 04:30:00 PM,06/03/2014,Adoption,Foster,Dog,Spayed Female,1 month,Labrador Retriever Mix,Brown/White
A683503,Mila,07/14/2014 11:59:00 AM,07/14/2014 11:59:00 AM,01/11/2013,Transfer,Partner,Dog,Intact Female,1 year,Shetland Sheepdog,Blue Merle/White
A753715,*Myles,08/01/2017 03:41:00 PM,08/01/2017 03:41:00 PM,04/10/2017,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Orange Tabby
A628159,Delgado,10/04/2014 08:52:00 AM,10/04/2014 08:52:00 AM,05/25/2010,Euthanasia,Aggressive,Dog,Neutered Male,4 years,Carolina Dog Mix,Tan
A683999,,07/18/2014 06:25:00 PM,07/18/2014 06:25:00 PM,07/09/2014,Transfer,Partner,Cat,Unknown,1 weeks,Domestic Shorthair Mix,Brown Tabby
A559240,Chikita,01/25/2014 12:02:00 PM,01/25/2014 12:02:00 PM,10/21/1994,Euthanasia,Suffering,Dog,Spayed Female,19 years,Miniature Poodle,White
A673278,Princess,03/01/2014 05:52:00 PM,03/01/2014 05:52:00 PM,02/21/2008,Adoption,,Dog,Spayed Female,6 years,Miniature Schnauzer Mix,Gray/White
A688436,,09/23/2014 02:26:00 PM,09/23/2014 02:26:00 PM,04/19/2014,Transfer,Partner,Dog,Intact Male,5 months,German Shepherd Mix,White
A706845,Big Red,08/30/2015 11:22:00 AM,08/30/2015 11:22:00 AM,07/04/2015,Adoption,Foster,Dog,Neutered Male,1 month,Chihuahua Shorthair Mix,Sable/Black
A759799,,10/12/2017 05:07:00 PM,10/12/2017 05:07:00 PM,08/07/2017,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Blue Tabby/White
A716279,*Sampson,12/24/2015 01:19:00 PM,12/24/2015 01:19:00 PM,11/17/2010,Adoption,,Dog,Neutered Male,5 years,Labrador Retriever,Chocolate
A723737,,04/10/2016 06:06:00 PM,04/10/2016 06:06:00 PM,04/05/2015,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Yellow
A667970,Tucker,11/30/2013 05:17:00 PM,11/30/2013 05:17:00 PM,06/11/2013,Adoption,,Dog,Neutered Male,5 months,Labrador Retriever/German Shepherd,Tan/Black
A679589,Sable,06/24/2014 02:24:00 PM,06/24/2014 02:24:00 PM,05/23/2004,Adoption,,Cat,Spayed Female,10 years,Domestic Shorthair Mix,Black/White
A757721,,09/05/2017 06:39:00 PM,09/05/2017 06:39:00 PM,08/21/2017,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Tortie
A695408,,01/18/2015 08:42:00 AM,01/18/2015 08:42:00 AM,11/08/2014,Adoption,Offsite,Dog,Spayed Female,2 months,Rottweiler/German Shepherd,Sable
A692569,,11/22/2014 06:57:00 PM,11/22/2014 06:57:00 PM,11/22/2012,Euthanasia,,Other,Unknown,2 years,Bat Mix,Brown
A694415,Jackson,01/06/2015 06:57:00 PM,01/06/2015 06:57:00 PM,12/28/2006,Return to Owner,,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Orange Tabby
A675474,,03/28/2014 11:22:00 AM,03/28/2014 11:22:00 AM,03/28/2013,Euthanasia,Suffering,Other,Unknown,1 year,Squirrel Mix,Brown
A699519,,03/29/2015 08:51:00 AM,03/29/2015 08:51:00 AM,09/28/2014,Euthanasia,Rabies Risk,Other,Unknown,5 months,Bat Mix,Brown
A752793,*Chelsea,06/30/2017 06:48:00 PM,06/30/2017 06:48:00 PM,06/05/2017,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,White/Brown Tabby
A727357,,05/21/2016 03:54:00 PM,05/21/2016 03:54:00 PM,04/21/2016,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby
A678327,Lucy,06/27/2014 05:07:00 PM,06/27/2014 05:07:00 PM,05/07/2001,Adoption,,Cat,Spayed Female,13 years,Domestic Longhair Mix,Calico
A676671,*Rabbit,05/05/2014 06:21:00 PM,05/05/2014 06:21:00 PM,03/02/2014,Adoption,Foster,Cat,Spayed Female,2 months,Maine Coon Mix,Brown Tabby/White
A744540,Coco,03/31/2017 06:08:00 PM,03/31/2017 06:08:00 PM,03/12/2011,Transfer,Partner,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,Chocolate
A753012,Austin,07/02/2017 11:43:00 AM,07/02/2017 11:43:00 AM,06/30/2016,Return to Owner,,Dog,Intact Female,1 year,Siberian Husky Mix,Tan/Black
A677816,Arty,05/02/2014 04:25:00 PM,05/02/2014 04:25:00 PM,04/29/2013,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Orange Tabby/White
A695027,,01/11/2015 06:54:00 PM,01/11/2015 06:54:00 PM,10/07/2014,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Tortie
A691542,Axel,01/29/2015 05:48:00 PM,01/29/2015 05:48:00 PM,11/06/2011,Adoption,,Dog,Neutered Male,3 years,Pit Bull Mix,Blue
A737709,Chia,08/08/2017 06:20:00 PM,08/08/2017 06:20:00 PM,08/19/2016,Adoption,,Cat,Spayed Female,11 months,Japanese Bobtail Mix,Tortie
A698665,Midge,03/16/2015 11:07:00 AM,03/16/2015 11:07:00 AM,03/16/2011,Return to Owner,,Dog,Spayed Female,4 years,Chihuahua Longhair Mix,Brown/Tricolor
A725894,*Jherry,05/07/2016 05:59:00 PM,05/07/2016 05:59:00 PM,02/03/2016,Adoption,,Dog,Neutered Male,3 months,Dachshund Mix,Sable/White
A677991,*Fred,07/12/2014 06:56:00 PM,07/12/2014 06:56:00 PM,04/02/2014,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black Smoke
A735783,*Anastasia,12/13/2016 05:36:00 PM,12/13/2016 05:36:00 PM,08/17/2016,Adoption,,Cat,Spayed Female,3 months,Domestic Medium Hair Mix,Tortie/White
A711903,*Clarence,09/17/2015 12:00:00 AM,09/17/2015 12:00:00 AM,08/04/2015,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A745589,*Royce,05/10/2017 09:53:00 AM,05/10/2017 09:53:00 AM,03/20/2016,Adoption,Foster,Dog,Neutered Male,1 year,Canaan Dog/English Springer Spaniel,White/Black
A694828,Kevin,01/09/2015 05:17:00 PM,01/09/2015 05:17:00 PM,10/14/2014,Adoption,,Dog,Neutered Male,2 months,Black Mouth Cur Mix,Brown/White
A722313,,03/14/2016 05:11:00 PM,03/14/2016 05:11:00 PM,09/14/2015,Euthanasia,Rabies Risk,Other,Unknown,5 months,Bat,Brown
A679870,*Chauncy,06/21/2014 05:35:00 PM,06/21/2014 05:35:00 PM,05/27/2013,Adoption,,Dog,Neutered Male,1 year,Miniature Poodle Mix,White
A719927,Daisy,10/25/2016 02:05:00 PM,10/25/2016 02:05:00 PM,01/30/2007,Return to Owner,,Dog,Spayed Female,9 years,Bluetick Hound Mix,Black/White
A741645,Blue,01/13/2017 01:23:00 PM,01/13/2017 01:23:00 PM,01/06/2007,Transfer,Partner,Dog,Spayed Female,10 years,Pit Bull Mix,Blue/White
A681698,Rocky,06/19/2014 02:14:00 PM,06/19/2014 02:14:00 PM,04/19/2014,Euthanasia,Suffering,Dog,Intact Male,1 month,Chihuahua Longhair Mix,Black/White
A709280,*Elaina,09/26/2015 05:03:00 PM,09/26/2015 05:03:00 PM,05/06/2015,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Black
A693384,,12/07/2014 09:06:00 AM,12/07/2014 09:06:00 AM,11/07/2014,Euthanasia,Rabies Risk,Other,Unknown,4 weeks,Bat,Brown/Black
A718914,,01/09/2016 02:55:00 PM,01/09/2016 02:55:00 PM,01/09/2015,Transfer,Partner,Other,Unknown,1 year,Rabbit Sh Mix,Black/White
A729580,Blake,06/22/2016 11:57:00 AM,06/22/2016 11:57:00 AM,06/20/2010,Return to Owner,,Dog,Neutered Male,6 years,Border Collie Mix,Red/White
A758350,Luna,09/15/2017 12:01:00 PM,09/15/2017 12:01:00 PM,05/14/2017,Return to Owner,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Brown Tabby/White
A716138,Mazey,01/17/2016 01:27:00 PM,01/17/2016 01:27:00 PM,10/15/2015,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Torbie
A754026,*Chucky,07/22/2017 06:31:00 PM,07/22/2017 06:31:00 PM,07/14/2016,Adoption,,Dog,Neutered Male,1 year,Basenji Mix,White/Red
A678084,*Oakley,11/26/2014 03:12:00 PM,11/26/2014 03:12:00 PM,04/03/2014,Adoption,,Cat,Neutered Male,7 months,Domestic Shorthair Mix,Orange Tabby/White
A731365,,07/21/2016 12:00:00 AM,07/21/2016 12:00:00 AM,06/12/2016,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A684855,Dahrma,08/05/2014 03:34:00 PM,08/05/2014 03:34:00 PM,07/29/2013,Transfer,Partner,Dog,Spayed Female,1 year,Rottweiler Mix,Black/Brown
A670577,*Terry,01/20/2014 05:45:00 PM,01/20/2014 05:45:00 PM,03/14/2013,Adoption,,Dog,Spayed Female,10 months,German Shepherd Mix,Brown/Black
A711405,,09/07/2015 02:45:00 PM,09/07/2015 02:45:00 PM,09/06/2013,Transfer,Partner,Cat,Intact Female,2 years,Domestic Shorthair Mix,Torbie
A695605,*Axel,03/08/2015 01:59:00 PM,03/08/2015 01:59:00 PM,01/18/2010,Transfer,Partner,Dog,Neutered Male,5 years,Pit Bull Mix,Brown/White
A682299,,06/30/2014 10:48:00 AM,06/30/2014 10:48:00 AM,03/26/2014,Transfer,Partner,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black/White
A681574,*Scout,07/09/2014 05:57:00 PM,07/09/2014 05:57:00 PM,05/13/2014,Adoption,Foster,Dog,Neutered Male,1 month,Labrador Retriever/Blue Lacy,Tan/White
A750935,*Juno,06/09/2017 12:00:00 AM,06/09/2017 12:00:00 AM,05/11/2017,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby
A723997,,04/14/2016 06:33:00 PM,04/14/2016 06:33:00 PM,08/10/2015,Adoption,,Cat,Spayed Female,8 months,Domestic Longhair Mix,Blue Cream
A751270,Bruce,08/05/2017 03:15:00 PM,08/05/2017 03:15:00 PM,06/06/2016,Transfer,Partner,Dog,Neutered Male,1 year,Doberman Pinsch Mix,Black/Brown
A718360,Bella,12/29/2015 01:33:00 PM,12/29/2015 01:33:00 PM,12/28/2007,Return to Owner,,Dog,Spayed Female,8 years,Dachshund Mix,Tan
A697865,,03/03/2015 09:00:00 AM,03/03/2015 09:00:00 AM,03/02/2014,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby
A699587,Paisley,04/03/2015 05:26:00 PM,04/03/2015 05:26:00 PM,03/30/2013,Adoption,,Dog,Spayed Female,2 years,Miniature Poodle Mix,White
A706291,Rich,06/28/2015 11:46:00 AM,06/28/2015 11:46:00 AM,06/27/2012,Return to Owner,,Dog,Intact Male,3 years,Pit Bull Mix,Black/White
A727102,*Callahan,07/01/2016 02:42:00 PM,07/01/2016 02:42:00 PM,03/31/2016,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black
A731978,,07/30/2016 01:49:00 PM,07/30/2016 01:49:00 PM,07/23/2016,Transfer,Partner,Cat,Unknown,1 week,Domestic Shorthair Mix,Brown Tabby
A690144,,10/23/2014 11:00:00 AM,10/23/2014 11:00:00 AM,04/14/2014,Euthanasia,,Other,Unknown,6 months,Bat Mix,Brown
A710950,,09/04/2015 09:00:00 AM,09/04/2015 09:00:00 AM,04/30/2015,Transfer,SCRP,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby
A698643,*Dudley,04/04/2015 02:11:00 PM,04/04/2015 02:11:00 PM,07/21/2014,Transfer,Partner,Dog,Neutered Male,8 months,Anatol Shepherd/Redbone Hound,Brown/Black
A663953,*Grumpy,10/14/2013 03:42:00 PM,10/14/2013 03:42:00 PM,04/27/2013,Transfer,Partner,Dog,Neutered Male,5 months,Pit Bull Mix,Black/White
A664281,,10/02/2013 11:53:00 PM,10/02/2013 11:53:00 PM,10/01/2011,Transfer,SCRP,Cat,Intact Male,2 years,Domestic Shorthair Mix,Brown Tabby
A721274,*Mia,02/29/2016 03:49:00 PM,02/29/2016 03:49:00 PM,08/24/2015,Adoption,,Cat,Spayed Female,6 months,Domestic Longhair Mix,Black/White
A753292,Chaco,07/05/2017 03:19:00 PM,07/05/2017 03:19:00 PM,07/04/2001,Adoption,,Cat,Neutered Male,16 years,Persian,White/Brown Tabby
A758427,,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,08/16/2017,Transfer,Partner,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,White
A722858,Midnight,03/28/2016 12:29:00 PM,03/28/2016 12:29:00 PM,08/23/2015,Transfer,Partner,Dog,Intact Female,7 months,Labrador Retriever Mix,Black
A691939,*Julie,12/06/2014 02:19:00 PM,12/06/2014 02:19:00 PM,11/12/2013,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever/Pointer,Black/White
A676159,Kelly,04/11/2014 02:18:00 PM,04/11/2014 02:18:00 PM,04/05/2013,Transfer,Partner,Dog,Intact Female,1 year,Great Pyrenees,White
A691501,Chico,11/16/2014 03:45:00 PM,11/16/2014 03:45:00 PM,11/05/2011,Adoption,,Dog,Neutered Male,3 years,Pug/Beagle,Brown Brindle/White
A748190,*Bettina,05/19/2017 05:28:00 PM,05/19/2017 05:28:00 PM,02/18/2017,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Black
A715574,Bonsai,11/11/2015 07:03:00 PM,11/11/2015 07:03:00 PM,05/06/2015,Adoption,,Dog,Neutered Male,6 months,Labrador Retriever Mix,Black/Brown Brindle
A754020,,07/18/2017 04:38:00 PM,07/18/2017 04:38:00 PM,03/14/2017,Transfer,Snr,Cat,Intact Female,4 months,Domestic Shorthair Mix,White
A689699,*Sprite,01/11/2015 03:07:00 PM,01/11/2015 03:07:00 PM,09/08/2014,Adoption,Foster,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Blue/White
A720168,Rocky,04/05/2016 02:33:00 PM,04/05/2016 02:33:00 PM,02/03/2013,Return to Owner,,Dog,Neutered Male,3 years,Chihuahua Shorthair Mix,Black/Tan
A758091,*Molly,10/15/2017 05:20:00 PM,10/15/2017 05:20:00 PM,08/07/2017,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,White/Brown Tabby
A702639,Kiki,06/24/2015 06:25:00 PM,06/24/2015 06:25:00 PM,04/23/2015,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A681175,*Gordy,06/15/2014 12:35:00 PM,06/15/2014 12:35:00 PM,05/06/2014,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A748941,*Aoi,08/17/2017 11:04:00 AM,08/17/2017 11:04:00 AM,04/08/2017,Adoption,Foster,Cat,Spayed Female,4 months,Russian Blue Mix,Blue Tabby
A666521,Beaux,11/11/2013 11:50:00 AM,11/11/2013 11:50:00 AM,08/15/2013,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A679858,,06/01/2014 04:54:00 PM,06/01/2014 04:54:00 PM,01/27/2014,Adoption,,Dog,Neutered Male,4 months,Catahoula/Irish Wolfhound,Brown Merle
A754970,Benny,07/31/2017 05:21:00 PM,07/31/2017 05:21:00 PM,05/12/2017,Adoption,,Dog,Neutered Male,2 months,Dachshund Mix,Black/Tan
A704089,*Denny,08/14/2015 12:26:00 PM,08/14/2015 12:26:00 PM,05/01/2015,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black
A668809,Skippy Jon,12/22/2013 05:50:00 PM,12/22/2013 05:50:00 PM,08/26/2013,Adoption,,Dog,Neutered Male,3 months,Chihuahua Shorthair Mix,Brown/White
A727392,Jessie,05/24/2016 06:01:00 PM,05/24/2016 06:01:00 PM,05/21/2015,Return to Owner,,Dog,Spayed Female,1 year,Dachshund Mix,Brown
A474311,Shadow,05/05/2015 11:27:00 AM,05/05/2015 11:27:00 AM,11/05/2006,Adoption,,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Brown Tabby
A700437,Meri,05/27/2015 01:46:00 PM,05/27/2015 01:46:00 PM,04/13/2008,Adoption,,Dog,Spayed Female,7 years,German Shepherd Mix,Black/Brown
A733542,*Frannie,09/05/2016 06:06:00 PM,09/05/2016 06:06:00 PM,08/23/2015,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Calico
A749365,Dixie,05/16/2017 05:02:00 PM,05/16/2017 05:02:00 PM,05/16/2006,Return to Owner,,Dog,Spayed Female,11 years,Miniature Poodle Mix,White
A697564,,03/01/2015 03:04:00 PM,03/01/2015 03:04:00 PM,02/25/2014,Transfer,Partner,Cat,Intact Male,1 year,Domestic Medium Hair Mix,Orange Tabby
A663527,Taboo,08/30/2017 12:08:00 PM,08/30/2017 12:08:00 PM,09/20/2008,Euthanasia,Suffering,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Tortie
A757643,136,10/04/2017 05:46:00 PM,10/04/2017 05:46:00 PM,09/04/2012,Transfer,Partner,Dog,Intact Male,5 years,Pit Bull Mix,Black/White
A699977,,04/05/2015 03:09:00 PM,04/05/2015 03:09:00 PM,04/05/2012,Euthanasia,Rabies Risk,Other,Unknown,3 years,Bat,Red/Brown
A737472,Mouse,02/10/2017 11:26:00 AM,02/10/2017 11:26:00 AM,10/29/2015,Adoption,Foster,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Black
A703637,,05/28/2015 11:58:00 AM,05/28/2015 11:58:00 AM,03/12/2015,Transfer,Partner,Dog,Intact Male,2 months,Pit Bull Mix,Blue/White
A673660,Loulou,03/04/2014 06:46:00 PM,03/04/2014 06:46:00 PM,10/28/2013,Adoption,,Dog,Spayed Female,4 months,Australian Shepherd Mix,White/Black
A705519,Sheos,06/20/2015 02:39:00 PM,06/20/2015 02:39:00 PM,06/18/2014,Return to Owner,,Dog,Neutered Male,1 year,German Shepherd/Chow Chow,Brown/Tan
A741198,Tina,12/29/2016 07:08:00 PM,12/29/2016 07:08:00 PM,12/29/2003,Return to Owner,,Dog,Spayed Female,13 years,Beagle Mix,Black/Brown
A693041,,12/01/2014 07:51:00 AM,12/01/2014 07:51:00 AM,12/01/2013,Euthanasia,Rabies Risk,Other,Intact Male,1 year,Bat,Black
A664375,Chevy,10/12/2013 11:03:00 AM,10/12/2013 11:03:00 AM,10/02/2010,Return to Owner,,Dog,Intact Male,3 years,Labrador Retriever Mix,Black
A711383,Greta,09/18/2015 01:58:00 PM,09/18/2015 01:58:00 PM,11/08/2012,Return to Owner,,Dog,Spayed Female,2 years,German Shepherd Mix,Brown/Black
A759182,Coco,10/02/2017 01:03:00 PM,10/02/2017 01:03:00 PM,09/28/2015,Transfer,Partner,Cat,Spayed Female,2 years,Russian Blue Mix,Blue
A722289,,03/18/2016 03:11:00 PM,03/18/2016 03:11:00 PM,12/30/2015,Transfer,Partner,Dog,Intact Male,2 months,Labrador Retriever/Standard Poodle,Red/White
A711909,Athena,09/13/2015 04:42:00 PM,09/13/2015 04:42:00 PM,09/13/2010,Return to Owner,,Dog,Spayed Female,5 years,German Shepherd/Siberian Husky,Black/Cream
A664571,,10/10/2013 02:07:00 PM,10/10/2013 02:07:00 PM,10/05/2011,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Torbie
A726117,Margaret,05/25/2016 12:16:00 PM,05/25/2016 12:16:00 PM,04/12/2011,Adoption,,Dog,Spayed Female,5 years,Rottweiler/German Shepherd,Black/Tan
A698638,Pravesa,06/07/2015 02:47:00 PM,06/07/2015 02:47:00 PM,03/15/2013,Adoption,,Dog,Spayed Female,2 years,Beagle/Vizsla,Brown/White
A733255,,08/23/2016 04:58:00 PM,08/23/2016 04:58:00 PM,06/04/2016,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico
A672746,Manolo,03/05/2014 05:59:00 PM,03/05/2014 05:59:00 PM,02/16/2005,Adoption,,Dog,Neutered Male,9 years,Jack Russell Terrier Mix,White/Black
A682182,,06/25/2014 01:18:00 PM,06/25/2014 01:18:00 PM,06/23/2014,Transfer,Partner,Cat,Intact Male,2 days,Domestic Shorthair Mix,Black/White
A705290,Cinnamon,06/29/2015 06:04:00 PM,06/29/2015 06:04:00 PM,12/28/2014,Adoption,,Dog,Spayed Female,6 months,Staffordshire Mix,Brown/White
A750149,*Cap Sunny,05/30/2017 09:52:00 AM,05/30/2017 09:52:00 AM,05/23/2013,Transfer,Partner,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Black
A692626,*Mikey,12/13/2014 11:58:00 AM,12/13/2014 11:58:00 AM,10/08/2014,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black/White
A684048,Daisy,07/27/2014 05:42:00 PM,07/27/2014 05:42:00 PM,07/25/2013,Return to Owner,,Dog,Spayed Female,1 year,Miniature Poodle Mix,Tan
A713273,*Jewels,10/13/2015 02:36:00 PM,10/13/2015 02:36:00 PM,06/20/2015,Transfer,Partner,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black/White
A672468,Reed,05/23/2015 02:41:00 PM,05/23/2015 02:41:00 PM,02/10/2013,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever/Flat Coat Retriever,Black/Brown
A685581,,08/09/2014 03:58:00 PM,08/09/2014 03:58:00 PM,07/18/2014,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black
A648134,Baby,11/21/2013 04:21:00 PM,11/21/2013 04:21:00 PM,04/22/2012,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black/White
A725971,Monty,05/08/2016 02:29:00 PM,05/08/2016 02:29:00 PM,12/04/2009,Adoption,,Dog,Neutered Male,6 years,Standard Schnauzer,Black/Gray
A693933,Simba,12/23/2014 02:48:00 PM,12/23/2014 02:48:00 PM,12/17/2009,Transfer,Partner,Cat,Neutered Male,5 years,Domestic Medium Hair Mix,Blue Tabby/White
A689231,Picqui,11/30/2014 05:55:00 PM,11/30/2014 05:55:00 PM,09/30/2014,Transfer,Partner,Dog,Spayed Female,1 month,German Shepherd Mix,Tricolor
A705471,Jack,06/18/2015 11:23:00 AM,06/18/2015 11:23:00 AM,06/17/2013,Return to Owner,,Dog,Neutered Male,2 years,Basset Hound/Labrador Retriever,Brown/White
A686058,,08/16/2014 08:46:00 AM,08/16/2014 08:46:00 AM,08/15/2013,Disposal,,Other,Unknown,1 year,Bat Mix,Brown
A720426,Tux,02/20/2016 03:42:00 PM,02/20/2016 03:42:00 PM,08/09/2015,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Black/White
A674007,,03/07/2014 03:45:00 PM,03/07/2014 03:45:00 PM,10/21/2013,Transfer,Partner,Dog,Intact Female,4 months,Pit Bull Mix,Chocolate/White
A733729,*Bernadette,01/16/2017 02:49:00 PM,01/16/2017 02:49:00 PM,08/26/2015,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby
A686588,Mia,09/01/2014 06:14:00 PM,09/01/2014 06:14:00 PM,08/23/2008,Adoption,,Dog,Spayed Female,6 years,Dachshund,Brown
A621962,Ginger,12/29/2014 12:39:00 PM,12/29/2014 12:39:00 PM,03/14/2009,Return to Owner,,Dog,Spayed Female,5 years,Chihuahua Shorthair Mix,Tan
A721303,*Charlotte,02/29/2016 01:37:00 PM,02/29/2016 01:37:00 PM,10/24/2015,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Black
A756157,,08/17/2017 04:56:00 PM,08/17/2017 04:56:00 PM,08/15/2014,Euthanasia,Suffering,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Black
A749853,*Bambi,05/26/2017 06:55:00 PM,05/26/2017 06:55:00 PM,02/20/2017,Adoption,,Dog,Neutered Male,3 months,Australian Cattle Dog Mix,Brown/White
A726892,King,10/30/2016 05:29:00 PM,10/30/2016 05:29:00 PM,02/16/2016,Adoption,,Dog,Neutered Male,8 months,Rottweiler/Siberian Husky,Black/Tan
A753030,Turkey,07/13/2017 05:32:00 PM,07/13/2017 05:32:00 PM,12/30/2016,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Brown Tabby
A623924,Ice Cream,03/26/2017 06:50:00 PM,03/26/2017 06:50:00 PM,04/08/2011,Adoption,,Dog,Spayed Female,5 years,Scottish Terrier Mix,Cream
